,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy
49,0.12445435523986817,0.0011308804854794064,0.21051063537597656,0.0037140742136625303,,0.5,2,2,30,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 30}",0.8125000000000001,0.6206896551724139,0.5161290322580646,0.5945945945945946,0.6666666666666667,0.6425752458306975,0.09847207044101951,342,0.92,0.8513513513513513,0.7972972972972973,0.7972972972972973,0.8378378378378378,0.8409703504043127,0.045243064307905805,101
50,0.18641438484191894,0.043550415892878794,0.2108034610748291,0.0016953902035968017,,0.5,2,2,100,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.7878787878787877,0.5925925925925927,0.5454545454545455,0.5142857142857143,0.6857142857142857,0.6256237124161652,0.10007229615880571,388,0.9066666666666666,0.8513513513513513,0.7972972972972973,0.7702702702702703,0.8513513513513513,0.8355795148247979,0.0475802614248456,190
51,0.5720374107360839,0.07205067863476958,0.2105250358581543,0.0031553172902184746,,0.5,2,2,300,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.7878787878787877,0.5925925925925927,0.5454545454545455,0.5555555555555555,0.7222222222222222,0.6411373392505468,0.0970644237082734,350,0.9066666666666666,0.8513513513513513,0.7972972972972973,0.7837837837837838,0.8648648648648649,0.8409703504043127,0.04517323628820551,101
52,0.11201739311218262,0.0020330739842061864,0.21088576316833496,0.0022056416681562893,,0.5,2,3,10,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 10}",0.75,0.5384615384615384,0.5806451612903226,0.5945945945945946,0.6486486486486486,0.622813735260479,0.07304804072015104,397,0.8933333333333333,0.8378378378378378,0.8243243243243243,0.7972972972972973,0.8243243243243243,0.8355795148247979,0.0319086377586385,190
53,0.1234868049621582,0.0010500135732012213,0.2117767810821533,0.002083156421947714,,0.5,2,3,30,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 30}",0.8125000000000001,0.6206896551724139,0.5161290322580646,0.5945945945945946,0.6666666666666667,0.6425752458306975,0.09847207044101951,342,0.92,0.8513513513513513,0.7972972972972973,0.7972972972972973,0.8378378378378378,0.8409703504043127,0.045243064307905805,101
54,0.19079365730285644,0.04283932103058117,0.21191782951354982,0.0015547310854423166,,0.5,2,3,100,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 100}",0.7878787878787877,0.5925925925925927,0.5454545454545455,0.5142857142857143,0.6857142857142857,0.6256237124161652,0.10007229615880571,388,0.9066666666666666,0.8513513513513513,0.7972972972972973,0.7702702702702703,0.8513513513513513,0.8355795148247979,0.0475802614248456,190
55,0.6426944255828857,0.11601558323587818,0.2102592945098877,0.0017664376732574262,,0.5,2,3,300,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 300}",0.7878787878787877,0.5925925925925927,0.5454545454545455,0.5555555555555555,0.7222222222222222,0.6411373392505468,0.0970644237082734,350,0.9066666666666666,0.8513513513513513,0.7972972972972973,0.7837837837837838,0.8648648648648649,0.8409703504043127,0.04517323628820551,101
56,0.11325559616088868,0.00026584570061249647,0.21044201850891114,0.0014392314135443338,,0.5,2,5,10,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 10}",0.75,0.5925925925925927,0.625,0.5789473684210527,0.6111111111111113,0.631849539992539,0.06150414853966138,371,0.8933333333333333,0.8513513513513513,0.8378378378378378,0.7837837837837838,0.8108108108108109,0.8355795148247979,0.037180731715184476,190
57,0.12851471900939943,0.005403974841115428,0.21194305419921874,0.000614143280079191,,0.5,2,5,30,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 30}",0.8125000000000001,0.5925925925925927,0.6060606060606061,0.5789473684210527,0.6315789473684211,0.6447891753874873,0.08618662660089012,329,0.92,0.8513513513513513,0.8243243243243243,0.7837837837837838,0.8108108108108109,0.8382749326145552,0.04653848026401316,141
58,0.32057576179504393,0.02182356665193036,0.2147289276123047,0.0037422374865553358,,0.5,2,5,100,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.7878787878787877,0.5925925925925927,0.5625,0.5405405405405405,0.7027027027027027,0.6376489513281967,0.09390877587349176,363,0.9066666666666666,0.8513513513513513,0.8108108108108109,0.7702702702702703,0.8513513513513513,0.8382749326145552,0.04568005499790674,141
59,0.6560238361358642,0.02023236785572766,0.21194911003112793,0.0015301762135278797,,0.5,2,5,300,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.7878787878787877,0.5384615384615384,0.5454545454545455,0.5555555555555555,0.6857142857142857,0.6230584031123114,0.0990572029963203,394,0.9066666666666666,0.8378378378378378,0.7972972972972973,0.7837837837837838,0.8513513513513513,0.8355795148247979,0.043584809624364965,190
60,0.11144552230834961,0.0026588812343829944,0.21129469871520995,0.0016702481201224945,,0.5,4,2,10,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 10}",0.75,0.6875,0.6285714285714287,0.5405405405405405,0.7142857142857143,0.6644108586830959,0.07348530508229058,186,0.8933333333333333,0.8648648648648649,0.8243243243243243,0.7702702702702703,0.8378378378378378,0.8382749326145552,0.04141421089918267,141
61,0.12795042991638184,0.002841099257472192,0.21256017684936523,0.002217024956186182,,0.5,4,2,30,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 30}",0.7999999999999999,0.6875,0.6666666666666667,0.6153846153846153,0.6829268292682927,0.6907907823117212,0.06062818738187304,5,0.9066666666666666,0.8648648648648649,0.8243243243243243,0.7972972972972973,0.8243243243243243,0.8436657681940701,0.03834189182337385,52
62,0.28801965713500977,0.07979613417339801,0.21296181678771972,0.002330853502813697,,0.5,4,2,100,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.7878787878787877,0.6875,0.5142857142857143,0.6153846153846153,0.6976744186046512,0.6608879257769749,0.09149392535132088,223,0.9066666666666666,0.8648648648648649,0.7702702702702703,0.7972972972972973,0.8243243243243243,0.8328840970350404,0.048515105341799813,247
63,0.6606053829193115,0.07868300346653494,0.21181721687316896,0.0022923171768749217,,0.5,4,2,300,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",0.7878787878787877,0.6666666666666667,0.5142857142857143,0.6,0.7317073170731708,0.6604520936517517,0.09640165758715755,238,0.9066666666666666,0.8648648648648649,0.7702702702702703,0.7837837837837838,0.8513513513513513,0.8355795148247979,0.05126526040625529,190
64,0.11270532608032227,0.0014730331101675321,0.21051402091979982,0.002376597231534006,,0.5,4,3,10,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 10}",0.75,0.6875,0.6285714285714287,0.5405405405405405,0.7142857142857143,0.6644108586830959,0.07348530508229058,186,0.8933333333333333,0.8648648648648649,0.8243243243243243,0.7702702702702703,0.8378378378378378,0.8382749326145552,0.04141421089918267,141
65,0.1357445240020752,0.018899127719163807,0.2114863872528076,0.001612878990295581,,0.5,4,3,30,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 30}",0.7999999999999999,0.6875,0.6666666666666667,0.6153846153846153,0.6829268292682927,0.6907907823117212,0.06062818738187304,5,0.9066666666666666,0.8648648648648649,0.8243243243243243,0.7972972972972973,0.8243243243243243,0.8436657681940701,0.03834189182337385,52
