Hidden Layers,Accuracy,Acc Lower CI,Acc Upper CI,F1,F1 Lower CI,F1 Upper CI
"(49, 148, 148, 49)",0.8327207207207208,0.7095384709719795,0.955902970469462,0.6196078431372548,0.32935555393365923,0.9098601323408504
"(49, 148, 148, 99)",0.8407927927927927,0.6987980648991768,0.9827875206864086,0.6387658802177858,0.3185813576893373,0.9589504027462343
"(49, 148, 148, 148)",0.8326846846846847,0.6642443871369551,1.0011249822324144,0.6315151515151516,0.2663244689880201,0.9967058340422831
"(49, 148, 148, 198)",0.8191711711711711,0.6627431230866077,0.9755992192557346,0.6112321860369399,0.2696464228027546,0.9528179492711251
"(49, 148, 198)",0.8165045045045044,0.6771524719013383,0.9558565371076705,0.5767694418556488,0.221663488517733,0.9318753951935647
"(49, 148, 198, 24)",0.8165045045045044,0.6876136470900294,0.9453953619189794,0.5914508736240485,0.2533061032217265,0.9295956440263704
"(49, 148, 198, 49)",0.8192072072072072,0.6749294525107481,0.9634849619036663,0.5937950937950938,0.25126914125953503,0.9363210463306525
"(49, 148, 198, 99)",0.8219099099099099,0.7059012545896627,0.937918565230157,0.6113117074786903,0.3430009714335373,0.8796224435238433
"(49, 148, 198, 148)",0.8272792792792792,0.677500769327182,0.9770577892313765,0.6209210526315789,0.28390048461131995,0.9579416206518379
"(49, 148, 198, 198)",0.8110630630630631,0.6615545839371575,0.9605715421889687,0.5826702508960573,0.2409773090493147,0.9243631927427999
"(49, 198)",0.8300180180180179,0.72937603613039,0.9306599999056457,0.610632798573975,0.37261746752761016,0.8486481296203399
"(49, 198, 24)",0.8245765765765766,0.6974817465290116,0.9516714066241415,0.5843637353931471,0.2438284077137594,0.9248990630725349
"(49, 198, 24, 24)",0.8192432432432432,0.7199506936590883,0.9185357928273981,0.5913708513708513,0.3361087508761152,0.8466329518655875
"(49, 198, 24, 49)",0.8354594594594594,0.7380845872254698,0.9328343316934491,0.6232077347067859,0.3686841666305357,0.8777313027830361
"(49, 198, 24, 99)",0.8246486486486487,0.7220864062857311,0.9272108910115664,0.59218720821662,0.3168771775764715,0.8674972388567684
"(49, 198, 24, 148)",0.8273513513513514,0.7164089979131201,0.9382937047895827,0.6001443001443001,0.3378991812236336,0.8623894190649666
"(49, 198, 24, 198)",0.8273513513513514,0.7055575581373734,0.9491451445653294,0.610360106425015,0.3323303990150886,0.8883898138349415
"(49, 198, 49)",0.8273513513513514,0.7270353651181634,0.9276673375845395,0.6007178932178932,0.3357305594287732,0.8657052270070131
"(49, 198, 49, 24)",0.8326486486486486,0.7038528851333502,0.961444412163947,0.6196553773024361,0.3056343810765754,0.9336763735282969
"(49, 198, 49, 49)",0.8273153153153153,0.6933905131022653,0.9612401175283654,0.6185994397759103,0.33112245558442616,0.9060764239673944
"(49, 198, 49, 99)",0.8300180180180179,0.7226314432003653,0.9374045928356705,0.6348412698412699,0.40661608756034695,0.8630664521221928
"(49, 198, 49, 148)",0.8380900900900901,0.7144573093896278,0.9617228707905523,0.6491587691587691,0.4060600390228763,0.8922574992946619
"(49, 198, 49, 198)",0.8246486486486487,0.7092140376166658,0.9400832596806317,0.6100124096067301,0.3611349525326806,0.8588898666807796
"(49, 198, 99)",0.829981981981982,0.710204301964904,0.94975966199906,0.6094557645419714,0.3093767595031829,0.9095347695807598
"(49, 198, 99, 24)",0.8272432432432433,0.6975442871814992,0.9569421993049874,0.6192830401559054,0.3216672869173263,0.9168987933944845
"(49, 198, 99, 49)",0.8327207207207208,0.7177878205256742,0.9476536209157673,0.6272291029169587,0.344414516614682,0.9100436892192354
"(49, 198, 99, 99)",0.8219459459459459,0.7122141745576704,0.9316777173342214,0.6047157396683013,0.35758860842062107,0.8518428709159815
"(49, 198, 99, 148)",0.829981981981982,0.7078839893555978,0.9520799746083662,0.627785841609371,0.36670061383889013,0.8888710693798518
"(49, 198, 99, 198)",0.8353873873873873,0.7158880414795677,0.9548867332952068,0.6301716674130466,0.3552321876263067,0.9051111471997866
"(49, 198, 148)",0.8300180180180179,0.7175265481311619,0.9425094879048739,0.6156112267268454,0.3343433636950089,0.896879089758682
"(49, 198, 148, 24)",0.829945945945946,0.6799935407147399,0.979898351177152,0.6102772143340095,0.25632508712492375,0.9642293415430953
"(49, 198, 148, 49)",0.821873873873874,0.7082815486885373,0.9354661990592107,0.5945811051693405,0.3241726958154496,0.8649895145232314
"(49, 198, 148, 99)",0.8327207207207208,0.7202558623243067,0.9451855791171349,0.6352453102453103,0.3732632183617096,0.897227402128911
"(49, 198, 148, 148)",0.8218378378378379,0.7082499484022002,0.9354257272734756,0.600629769149039,0.3143830603127339,0.8868764779853441
"(49, 198, 148, 198)",0.829945945945946,0.7078428870263741,0.9520490048655178,0.6256582633053223,0.3587083311704358,0.8926081954402088
"(49, 198, 198)",0.8273153153153154,0.6933905131022654,0.9612401175283655,0.6074763865838916,0.2663327217203544,0.9486200514474288
"(49, 198, 198, 24)",0.8219459459459459,0.7109429043724453,0.9329489875194465,0.6041388676682794,0.3489456357590327,0.8593320995775261
"(49, 198, 198, 49)",0.8246126126126125,0.7206210073150099,0.9286042179102152,0.5968761140819965,0.3374443398367522,0.8563078883272408
"(49, 198, 198, 99)",0.8327207207207208,0.7202558623243067,0.9451855791171349,0.6346497567085803,0.3870404332082059,0.8822590802089546
"(49, 198, 198, 148)",0.8219099099099099,0.7228643068578915,0.9209555129619282,0.6165247678018576,0.4098946018833465,0.8231549337203687
"(49, 198, 198, 198)",0.8353873873873873,0.717067988784127,0.9537067859906475,0.6455365659777424,0.3857866772364178,0.9052864547190671
99,0.8245045045045046,0.6941704159410413,0.9548385930679679,0.5599590373783923,0.2014908632834294,0.9184272114733552
"(99, 24)",0.8272792792792792,0.73112958622115,0.9234289723374085,0.5768697729988054,0.28267179890034055,0.8710677470972702
"(99, 24, 24)",0.829981981981982,0.719973873472667,0.9399900904912971,0.600076908705941,0.29514985402400473,0.9050039633878773
"(99, 24, 24, 24)",0.8218018018018018,0.6847374260138636,0.9588661775897401,0.5769179559780226,0.2383449001115982,0.915491011844447
"(99, 24, 24, 49)",0.8326846846846847,0.7214320020020889,0.9439373673672805,0.5985284951247131,0.3097195927167633,0.8873373975326628
"(99, 24, 24, 99)",0.8272432432432433,0.7187500423252382,0.9357364441612483,0.5709503418225528,0.24845642705182092,0.8934442565932846
"(99, 24, 24, 148)",0.8353153153153153,0.7014269484643403,0.9692036821662904,0.6182699568855755,0.29309415870651195,0.9434457550646391
"(99, 24, 24, 198)",0.8434594594594594,0.75011488807857,0.9368040308403489,0.6403225806451613,0.40183307499407384,0.8788120862962489
"(99, 24, 49)",0.8380900900900901,0.7328481751258725,0.9433320050543076,0.6132236902216619,0.3186129011532977,0.9078344792900261
"(99, 24, 49, 24)",0.8137657657657658,0.7026005575001418,0.9249309740313897,0.5452017534776156,0.19882081206545593,0.8915826948897752
"(99, 24, 49, 49)",0.8110630630630631,0.7029452151318398,0.9191809109942863,0.5521092521092521,0.2113817663381446,0.8928367378803597
"(99, 24, 49, 99)",0.819135135135135,0.7028421932415765,0.9354280770286936,0.57914241248282,0.25650658558146383,0.901778239384176
"(99, 24, 49, 148)",0.8219099099099099,0.7333337484553669,0.9104860713644528,0.5777411270110762,0.3052787660409916,0.8502034879811607
"(99, 24, 49, 198)",0.8218738738738738,0.7316919168675012,0.9120558308802463,0.5814174193262069,0.32776633987452575,0.8350684987778881
"(99, 24, 99)",0.8380180180180179,0.7288519861621342,0.9471840498739016,0.611636209544997,0.3267218316513667,0.8965505874386273
"(99, 24, 99, 24)",0.8191711711711711,0.719783909781943,0.9185584325603993,0.5755993431855501,0.27833906746186915,0.872859618909231
"(99, 24, 99, 49)",0.829945945945946,0.7125291556164606,0.9473627362754313,0.5957487589366148,0.2965048689083311,0.8949926489648985
"(99, 24, 99, 99)",0.8165045045045044,0.7291362130302315,0.9038727959787773,0.5451223106395521,0.24684062565483877,0.8434039956242654
"(99, 24, 99, 148)",0.8191351351351353,0.7116188422845079,0.9266514279857626,0.570603506732539,0.2737103635948245,0.8674966498702535
"(99, 24, 99, 198)",0.8056576576576576,0.6993228737877467,0.9119924415275685,0.5428073234524848,0.2512315268790099,0.8343831200259597
"(99, 24, 148)",0.8219459459459459,0.7435356383693359,0.900356253522556,0.5668611847922194,0.2779274895262004,0.8557948800582383
"(99, 24, 148, 24)",0.8110630630630631,0.7069111150179088,0.9152150111082173,0.545602153878016,0.23765162922406402,0.853552678531968
"(99, 24, 148, 49)",0.8245045045045044,0.7139760300277587,0.9350329789812502,0.5834317266575331,0.27812880647685023,0.8887346468382159
"(99, 24, 148, 99)",0.8326126126126125,0.7239274705484329,0.9412977546767922,0.5906400409626216,0.2952929234391966,0.8859871584860466
"(99, 24, 148, 148)",0.8326126126126127,0.7201212757675493,0.9451039494576761,0.5971428571428572,0.2974512823530411,0.8968344319326733
"(99, 24, 148, 198)",0.8272432432432433,0.7213680928428043,0.9331183936436822,0.5772729321613703,0.27571900623661677,0.8788268580861238
"(99, 24, 198)",0.8163963963963965,0.693098901567223,0.93969389122557,0.5643232843232843,0.2160935828167994,0.9125529858297692
"(99, 24, 198, 24)",0.8272432432432433,0.7268087216578968,0.9276777648285898,0.5871451355661882,0.28551656459313696,0.8887737065392394
"(99, 24, 198, 49)",0.8056576576576578,0.6954354864744551,0.9158798288408606,0.5407704537116301,0.22721463934490194,0.8543262680783583
"(99, 24, 198, 99)",0.8218378378378379,0.7133032614107632,0.9303724142649127,0.581325518205643,0.28266755144297784,0.8799834849683082
"(99, 24, 198, 148)",0.8138378378378377,0.7284514521623157,0.8992242235133597,0.5612620915846722,0.2885449256261641,0.8339792575431804
"(99, 24, 198, 198)",0.829981981981982,0.7292968846145934,0.9306670793493707,0.5892521367521367,0.2920828646205479,0.8864214088837256
"(99, 49)",0.838054054054054,0.725080498354018,0.95102760975409,0.6280364496895937,0.3570575517227749,0.8990153476564124
"(99, 49, 24)",0.8326846846846848,0.7152954716501304,0.9500738977192392,0.6035714285714286,0.32460779095693404,0.8825350661859233
"(99, 49, 24, 24)",0.8245045045045046,0.688894613366482,0.9601143956425273,0.6104045379907449,0.30494908390482833,0.9158599920766615
